Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Pruebas_Selección,Chrome 98.0.4758.102,,,2022-02-23 12:06:11,2022-02-23 12:08:38,"2m - 27,046s",PASSED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.1-Crear_un_requerimiento_según_motivo_y_formato,Chrome 98.0.4758.102,,,2022-02-23 12:06:11,2022-02-23 12:06:37,"25,975s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:06:11,2022-02-23 12:06:20,"8,796s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/input_Empresa 1_form_templatej_idt24_input""), ""requerimiento personal"")",Chrome 98.0.4758.102,,,2022-02-23 12:06:20,2022-02-23 12:06:22,"1,646s",PASSED
"click(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/span_Requerimiento Personal""))",Chrome 98.0.4758.102,,,2022-02-23 12:06:22,2022-02-23 12:06:23,"1,395s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/span_PRUEBA""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:06:23,2022-02-23 12:06:26,"2,509s",PASSED
else,Chrome 98.0.4758.102,,,2022-02-23 12:06:26,2022-02-23 12:06:27,"1,259s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/a_Modificar Motivo""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:06:27,2022-02-23 12:06:29,"2,362s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_2120 HORAS1240 HORAS0NO DEFINIDO61Pensin Convencional62""), 3)",Chrome 98.0.4758.102,,,2022-02-23 12:06:29,2022-02-23 12:06:31,"1,393s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_Tcnico AdministrativoOperativo""), 2)",Chrome 98.0.4758.102,,,2022-02-23 12:06:31,2022-02-23 12:06:32,"0,978s",PASSED
