Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
5-Pruebas SST,Chrome 98.0.4758.102,,,2022-02-22 15:37:33,2022-02-22 15:50:08,"12m - 34,950s",PASSED
,,,,,,,
Test Cases/5.1-Pruebas_SST/5.1.1-Reporte_de_accidente_de_trabajo,Chrome 98.0.4758.102,,,2022-02-22 15:37:33,2022-02-22 15:39:33,"2m - 0,447s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-22 15:37:34,2022-02-22 15:37:43,"9,409s",PASSED
"setText(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/input_ADMINISTRADOR DEL SISTEMA - SARA_form_templatej_idt24_input""), ""Informe accidente de trabajo"")",Chrome 98.0.4758.102,,,2022-02-22 15:37:43,2022-02-22 15:37:44,"1,222s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/li_Informe Accidente de Trabajo (sst)""))",Chrome 98.0.4758.102,,,2022-02-22 15:37:44,2022-02-22 15:37:46,"1,400s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/span_Prueba""), 1))",Chrome 98.0.4758.102,,,2022-02-22 15:37:46,2022-02-22 15:38:37,"50,941s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:37,2022-02-22 15:38:37,"0,586s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- Seleccin --GrupalIndividual""), 1)",Chrome 98.0.4758.102,,,2022-02-22 15:38:37,2022-02-22 15:38:38,"1,388s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Continuar""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:38,2022-02-22 15:38:39,"0,652s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Accidente""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:39,2022-02-22 15:38:40,"0,704s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --""), 1)",Chrome 98.0.4758.102,,,2022-02-22 15:38:40,2022-02-22 15:38:41,"1,379s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/select_-- SELECCIONAR --desFAMILIAR Tipo AccidenteLABORALPERSONAL""), 3)",Chrome 98.0.4758.102,,,2022-02-22 15:38:41,2022-02-22 15:38:42,"1,162s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Si""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:42,2022-02-22 15:38:43,"0,457s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/label_Urbana""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:43,2022-02-22 15:38:43,"0,439s",PASSED
"click(findTestObject(""Modulo Pruebas SST/Reporte_de_accidente_de_trabajo/a_Ubicacin Fsica_form_detalleAccidentej_idt1171""))",Chrome 98.0.4758.102,,,2022-02-22 15:38:43,2022-02-22 15:38:44,"0,444s",PASSED
