Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
9-Pruebas_Evaluaciones,Chrome 99.0.4844.82,,,2022-03-24 18:00:51,2022-03-24 18:02:43,"1m - 52,268s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/9.1-Pruebas_Evaluaciones/9.1.1-Crear_un_periodo_de_evaluación,Chrome 99.0.4844.82,,,2022-03-24 18:00:52,2022-03-24 18:01:11,"19,300s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:00:52,2022-03-24 18:01:02,"9,299s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Empresa 1_form_templatej_idt24_input""), ""Periodo evaluaciones"")",Chrome 99.0.4844.82,,,2022-03-24 18:01:02,2022-03-24 18:01:03,"1,270s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_Periodo Evaluaciones""))",Chrome 99.0.4844.82,,,2022-03-24 18:01:03,2022-03-24 18:01:04,"1,436s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/td_Pruebas katalon""))",Chrome 99.0.4844.82,,,2022-03-24 18:01:04,2022-03-24 18:01:05,"0,782s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_PRUEBAS K""), 1))",Chrome 99.0.4844.82,,,2022-03-24 18:01:05,2022-03-24 18:01:08,"2,400s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/a_Nuevo""))",Chrome 99.0.4844.82,,,2022-03-24 18:01:08,2022-03-24 18:01:08,"0,776s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Descripcin_form_popupperiodoevaluaciondescripcion""), ""PRUEBAS K"")",Chrome 99.0.4844.82,,,2022-03-24 18:01:08,2022-03-24 18:01:09,"1,052s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/select_Periodo fijo, control de fechaPeriodo fijo de tiempoNo hay un rango definido""), 2)",Chrome 99.0.4844.82,,,2022-03-24 18:01:09,2022-03-24 18:01:11,"1,151s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/a_Guardar""))",Chrome 99.0.4844.82,,,2022-03-24 18:01:11,2022-03-24 18:01:11,"0,404s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/9.1-Pruebas_Evaluaciones/9.1.2-Crear_una_Fase,Chrome 99.0.4844.82,,,2022-03-24 18:01:11,2022-03-24 18:01:39,"27,612s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:01:12,2022-03-24 18:01:18,"6,616s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 99.0.4844.82,,,2022-03-24 18:01:18,2022-03-24 18:01:19,"1,237s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/li_Gestion Herramientas (tal)""))",Chrome 99.0.4844.82,,,2022-03-24 18:01:19,2022-03-24 18:01:21,"1,437s",PASSED
