Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11-Pruebas_Compensaciones,Chrome 98.0.4758.102,,,2022-02-23 15:43:45,2022-02-23 15:47:11,"3m - 25,199s",PASSED
,,,,,,,
Test Cases/11.1-Pruebas_compensaciones/11.1.1-Recálcular_nómina_por_empleado,Chrome 98.0.4758.102,,,2022-02-23 15:43:46,2022-02-23 15:44:06,"20,431s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:43:46,2022-02-23 15:43:54,"8,071s",PASSED
"setText(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/input_Empresa 1_form_templatej_idt24_input""), ""liquidacion nomina"")",Chrome 98.0.4758.102,,,2022-02-23 15:43:54,2022-02-23 15:43:56,"1,122s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/li_Liquidacion Nomina (com)""))",Chrome 98.0.4758.102,,,2022-02-23 15:43:56,2022-02-23 15:43:57,"1,383s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/a_Periodo Nomina_LiquidacionNominaj_idt68""))",Chrome 98.0.4758.102,,,2022-02-23 15:43:57,2022-02-23 15:43:58,"1,028s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/select_--  Seleccione  --Periodo CerradoPeriodo en Proceso""), 2)",Chrome 98.0.4758.102,,,2022-02-23 15:43:58,2022-02-23 15:43:59,"1,349s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/span_P. MensualJunio2021""))",Chrome 98.0.4758.102,,,2022-02-23 15:43:59,2022-02-23 15:44:00,"0,623s",PASSED
"check(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/div_Estado_ui-chkbox-box ui-widget ui-corner-all ui-state-default""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:00,2022-02-23 15:44:01,"1,024s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/a_Reclculo Seleccin""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:01,2022-02-23 15:44:02,"0,676s",PASSED
"click(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/span_Si""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:02,2022-02-23 15:44:03,"0,951s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo compensaciones/Recálcular_nómina_por_empleado/p_Recalculo Finalizado""), 1))",Chrome 98.0.4758.102,,,2022-02-23 15:44:03,2022-02-23 15:44:06,"3,669s",PASSED
,,,,,,,
Test Cases/11.1-Pruebas_compensaciones/11.1.3-Liquidación_Nomina,Chrome 98.0.4758.102,,,2022-02-23 15:44:06,2022-02-23 15:44:27,"21,179s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:44:07,2022-02-23 15:44:14,"6,865s",PASSED
"setText(findTestObject(""Modulo compensaciones/Liquidación_Nomina/input_Empresa 1_form_templatej_idt24_input""), ""Liquidacion Nomina"")",Chrome 98.0.4758.102,,,2022-02-23 15:44:14,2022-02-23 15:44:15,"1,150s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/li_Liquidacion Nomina (com)""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:15,2022-02-23 15:44:16,"1,461s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/a_Periodo Nomina_LiquidacionNominaj_idt68""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:16,2022-02-23 15:44:17,"0,906s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Liquidación_Nomina/select_--  Seleccione  --Periodo CerradoPeriodo en Proceso""), 2)",Chrome 98.0.4758.102,,,2022-02-23 15:44:17,2022-02-23 15:44:18,"1,379s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/span_P. MensualJulio2021""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:18,2022-02-23 15:44:19,"0,666s",PASSED
"setText(findTestObject(""Modulo compensaciones/Liquidación_Nomina/input_Nombre Persona_LiquidacionNominaj_idt124""), ""1026588953"")",Chrome 98.0.4758.102,,,2022-02-23 15:44:19,2022-02-23 15:44:20,"1,290s",PASSED
"sendKeys(findTestObject(""Modulo compensaciones/Liquidación_Nomina/input_Nombre Persona_LiquidacionNominaj_idt124""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 15:44:20,2022-02-23 15:44:21,"0,442s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/td_Aya Silva Cindy Ximena""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:21,2022-02-23 15:44:21,"0,616s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/a_Liquidacin Periodica""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:21,2022-02-23 15:44:22,"0,906s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/span_Prestamo Compaa""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:22,2022-02-23 15:44:23,"0,640s",PASSED
"click(findTestObject(""Modulo compensaciones/Liquidación_Nomina/a_Ver""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:23,2022-02-23 15:44:24,"0,653s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo compensaciones/Liquidación_Nomina/a_Pagos o Descuentos Extra""), 1))",Chrome 98.0.4758.102,,,2022-02-23 15:44:24,2022-02-23 15:44:27,"3,794s",PASSED
,,,,,,,
Test Cases/11.1-Pruebas_compensaciones/11.1.4-Fuente_General,Chrome 98.0.4758.102,,,2022-02-23 15:44:27,2022-02-23 15:44:51,"23,975s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:44:28,2022-02-23 15:44:33,"4,914s",PASSED
"setText(findTestObject(""Modulo compensaciones/Fuente_General/input_Empresa 1_form_templatej_idt24_input""), ""importar fuente general"")",Chrome 98.0.4758.102,,,2022-02-23 15:44:33,2022-02-23 15:44:34,"1,146s",PASSED
"click(findTestObject(""Modulo compensaciones/Fuente_General/li_fuente general (gna)""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:34,2022-02-23 15:44:35,"1,501s",PASSED
"setText(findTestObject(""Modulo Tarea Sara General/Importar Fuente General/input_Procesos Generados_formImportarListadoFuentej_idt67""), ""Creación prestamos"")",Chrome 98.0.4758.102,,,2022-02-23 15:44:35,2022-02-23 15:44:37,"1,199s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Sara General/Importar Fuente General/input_Procesos Generados_formImportarListadoFuentej_idt67""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 15:44:37,2022-02-23 15:44:37,"0,753s",PASSED
"click(findTestObject(""Modulo Tarea Sara General/Importar Fuente General/td_Creacin Prestamos""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:37,2022-02-23 15:44:38,"0,535s",PASSED
"ruta = G_rutaarchivos + ""carguePrestamo.txt""",Chrome 98.0.4758.102,,,2022-02-23 15:44:38,2022-02-23 15:44:38,"0,000s",PASSED
"uploadFile(findTestObject(""Modulo Tarea Sara General/Importar Fuente General/input_Cargar_formImportarFuentetabarchivo_input""), ruta)",Chrome 98.0.4758.102,,,2022-02-23 15:44:38,2022-02-23 15:44:39,"0,667s",PASSED
"click(findTestObject(""Modulo Tarea Sara General/Importar Fuente General/a_Importar""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:39,2022-02-23 15:44:40,"1,045s",PASSED
"waitForElementVisible(findTestObject(""Modulo compensaciones/Fuente_General/a_Continuar""), 0)",Chrome 98.0.4758.102,,,2022-02-23 15:44:40,2022-02-23 15:44:43,"3,599s",PASSED
"click(findTestObject(""Modulo compensaciones/Fuente_General/a_Continuar""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:43,2022-02-23 15:44:44,"0,443s",PASSED
"click(findTestObject(""Modulo compensaciones/Fuente_General/a_Ejecutar""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:44,2022-02-23 15:44:45,"1,388s",PASSED
"click(findTestObject(""Modulo compensaciones/Fuente_General/a_Continuar""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:45,2022-02-23 15:44:49,"3,605s",PASSED
delay(2),Chrome 98.0.4758.102,,,2022-02-23 15:44:49,2022-02-23 15:44:51,"2,010s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-02-23 15:44:51,2022-02-23 15:44:51,"0,737s",PASSED
,,,,,,,
Test Cases/11.1-Pruebas_compensaciones/11.1.5-Listado_Empleados,Chrome 98.0.4758.102,,,2022-02-23 15:44:51,2022-02-23 15:45:52,"1m - 0,677s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:44:52,2022-02-23 15:44:58,"5,659s",PASSED
"setText(findTestObject(""Modulo compensaciones/Listado_Empleados/input_Empresa 1_form_templatej_idt24_input""), ""Listado de empleados"")",Chrome 98.0.4758.102,,,2022-02-23 15:44:58,2022-02-23 15:44:59,"1,186s",PASSED
"click(findTestObject(""Modulo compensaciones/Listado_Empleados/li_Listado de Empleados (com)""))",Chrome 98.0.4758.102,,,2022-02-23 15:44:59,2022-02-23 15:45:00,"1,480s",PASSED
"setText(findTestObject(""Modulo compensaciones/Listado_Empleados/input_Nombre Funcionario_listadoEmpleadoj_idt64""), ""Constantino"")",Chrome 98.0.4758.102,,,2022-02-23 15:45:00,2022-02-23 15:45:02,"2,043s",PASSED
"sendKeys(findTestObject(""Modulo compensaciones/Listado_Empleados/input_Nombre Funcionario_listadoEmpleadoj_idt64""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 15:45:02,2022-02-23 15:45:03,"0,370s",PASSED
"click(findTestObject(""Modulo compensaciones/Listado_Empleados/span_Constantino Jhon""))",Chrome 98.0.4758.102,,,2022-02-23 15:45:03,2022-02-23 15:45:04,"0,913s",PASSED
"click(findTestObject(""Modulo compensaciones/Listado_Empleados/a_Liquidacin Periodica""))",Chrome 98.0.4758.102,,,2022-02-23 15:45:04,2022-02-23 15:45:05,"1,941s",PASSED
"selectOptionByIndex(findTestObject(""Modulo compensaciones/Listado_Empleados/select_-- seleccione --BC - PRESTAMO BANCOLOMBIAPC - PRESTAMO COMPAA""), 2)",Chrome 98.0.4758.102,,,2022-02-23 15:45:05,2022-02-23 15:45:08,"2,259s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo compensaciones/Listado_Empleados/span_281""), 1))",Chrome 98.0.4758.102,,,2022-02-23 15:45:08,2022-02-23 15:45:10,"2,371s",PASSED
