Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
8-Pruebas_Auditoria,Chrome 99.0.4844.82,,,2022-03-24 17:58:51,2022-03-24 18:02:06,"3m - 15,167s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/8.1-Pruebas_Auditoria/8.1.1-Seguimiento_a_objeto_Succeso_Adicion,Chrome 99.0.4844.82,,,2022-03-24 17:58:52,2022-03-24 17:59:14,"21,797s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 17:58:53,2022-03-24 17:59:06,"13,607s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Suceso Adicion""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:06,2022-03-24 17:59:08,"1,250s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_concepto_con""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:08,2022-03-24 17:59:08,"0,675s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Aplicar""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:08,2022-03-24 17:59:10,"1,168s",PASSED
"codigo = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_123456""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:10,2022-03-24 17:59:10,"0,511s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/input_codigo_form_sucesoadiciontablaFiltros0j_idt234""), codigo)",Chrome 99.0.4844.82,,,2022-03-24 17:59:10,2022-03-24 17:59:11,"1,086s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Aplicar""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:11,2022-03-24 17:59:12,"1,286s",PASSED
"codigoR = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_123456""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:12,2022-03-24 17:59:13,"0,503s",PASSED
if (codigo == codigoR),Chrome 99.0.4844.82,,,2022-03-24 17:59:13,2022-03-24 17:59:14,"0,749s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/8.1-Pruebas_Auditoria/8.1.2-Seguimiento_a_objeto_Succeso_Actualización,Chrome 99.0.4844.82,,,2022-03-24 17:59:14,2022-03-24 17:59:29,"15,826s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 17:59:14,2022-03-24 17:59:25,"10,552s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/a_Suceso Actualizacin""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:25,2022-03-24 17:59:25,"0,436s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Inicial_form_visorj_idt253fechaInicial_input""), ""10/12/2018 10:34:00"")",Chrome 99.0.4844.82,,,2022-03-24 17:59:25,2022-03-24 17:59:27,"1,689s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Final_form_visorj_idt253fechaFinal_input""), ""10/12/2018 10:35:00"")",Chrome 99.0.4844.82,,,2022-03-24 17:59:27,2022-03-24 17:59:28,"1,179s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Final_form_visorj_idt253fechaFinal_input""), Keys.chord(ENTER))",Chrome 99.0.4844.82,,,2022-03-24 17:59:28,2022-03-24 17:59:28,"0,450s",PASSED
closeBrowser(),Chrome 99.0.4844.82,,,2022-03-24 17:59:28,2022-03-24 17:59:29,"1,003s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/8.1-Pruebas_Auditoria/8.1.3-Seguimiento_a_objeto_Succeso_Borrado,Chrome 99.0.4844.82,,,2022-03-24 17:59:29,2022-03-24 17:59:44,"14,096s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 17:59:30,2022-03-24 17:59:38,"8,448s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/a_Suceso Borrado""))",Chrome 99.0.4844.82,,,2022-03-24 17:59:38,2022-03-24 17:59:39,"0,828s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/input_Filtro_form_visorj_idt253j_idt257""), ""saraadmin"")",Chrome 99.0.4844.82,,,2022-03-24 17:59:39,2022-03-24 17:59:40,"1,190s",PASSED
