Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3-Pruebas_Bienestar,Chrome 99.0.4844.82,,,2022-03-24 17:50:50,2022-03-24 18:03:05,"12m - 15,362s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/3.1-Pruebas_Bienestar/3.1.1-Crear_un_Evento,Chrome 99.0.4844.82,,,2022-03-24 17:50:50,2022-03-24 17:53:23,"2m - 32,755s",PASSED
today = new java.util.Date(),Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,008s",PASSED
"Dia = today.format(""dd"")",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,004s",PASSED
"Mes = today.format(""MM"")",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,002s",PASSED
"MesN = today.format(""MM"")",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
"Año = today.format(""yyyy"")",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
"AñoN = today.format(""yyyy"")",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
sumaD = Dia + 10,Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
sumaM = Mes + 1,Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
sumaA = Año + 1,Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
if (sumaD > 30),Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,009s",PASSED
if (sumaM > 12),Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
"FechaI = Dia + ""/"" + MesN + ""/"" + AñoN",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:51,"0,001s",PASSED
"FechaF = sumaD + ""/"" + Mes + ""/"" + Año",Chrome 99.0.4844.82,,,2022-03-24 17:50:51,2022-03-24 17:50:52,"0,003s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo bienestar-eventos""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 17:50:52,2022-03-24 17:51:03,"11,866s",PASSED
"if (waitForElementClickable(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/td_Prueba-S""), 1))",Chrome 99.0.4844.82,,,2022-03-24 17:51:03,2022-03-24 17:51:43,"39,254s",PASSED
