Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
2-Pruebas hoja de vida,Chrome 96.0.4664.110,,,2021-12-15 16:37:41,2021-12-15 16:41:30,"3m - 48,943s",PASSED
,,,,,,,
Test Cases/2.1-Pruebas_Hoja_de_Vida/2.1.0-Nueva_Categoria,Chrome 96.0.4664.110,,,2021-12-15 16:37:42,2021-12-15 16:38:02,"20,917s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 96.0.4664.110,,,2021-12-15 16:37:42,2021-12-15 16:37:52,"9,528s",PASSED
"waitForElementClickable(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), 0)",Chrome 96.0.4664.110,,,2021-12-15 16:37:52,2021-12-15 16:37:52,"0,874s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), ""categoria"")",Chrome 96.0.4664.110,,,2021-12-15 16:37:52,2021-12-15 16:37:53,"0,702s",PASSED
delay(1),Chrome 96.0.4664.110,,,2021-12-15 16:37:53,2021-12-15 16:37:54,"1,027s",PASSED
"sendKeys(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2021-12-15 16:37:54,2021-12-15 16:37:55,"0,408s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Actos Administrativos_form_categoriaSeccionj_idt61""), ""prueba"")",Chrome 96.0.4664.110,,,2021-12-15 16:37:55,2021-12-15 16:37:56,"1,327s",PASSED
"sendKeys(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Actos Administrativos_form_categoriaSeccionj_idt61""), Keys.chord(ENTER))",Chrome 96.0.4664.110,,,2021-12-15 16:37:56,2021-12-15 16:37:57,"0,693s",PASSED
"if (waitForElementClickable(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_prueba""), 1))",Chrome 96.0.4664.110,,,2021-12-15 16:37:57,2021-12-15 16:37:59,"2,481s",PASSED
"click(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/a_Nuevo""))",Chrome 96.0.4664.110,,,2021-12-15 16:37:59,2021-12-15 16:38:00,"0,569s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Descripcin_form_categoriaSecciondescripcion""), ""prueba"")",Chrome 96.0.4664.110,,,2021-12-15 16:38:00,2021-12-15 16:38:00,"0,828s",PASSED
