Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
9-Pruebas_Evaluaciones,Chrome 98.0.4758.102,,,2022-02-22 15:56:36,2022-02-22 15:59:25,"2m - 48,861s",FAILED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.1-Crear_un_periodo_de_evaluación,Chrome 98.0.4758.102,,,2022-02-22 15:56:37,2022-02-22 15:57:21,"44,712s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-22 15:56:37,2022-02-22 15:56:47,"10,176s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Empresa 1_form_templatej_idt24_input""), ""Periodo evaluaciones"")",Chrome 98.0.4758.102,,,2022-02-22 15:56:47,2022-02-22 15:56:49,"1,216s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_Periodo Evaluaciones""))",Chrome 98.0.4758.102,,,2022-02-22 15:56:49,2022-02-22 15:56:50,"1,475s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/td_Pruebas katalon""))",Chrome 98.0.4758.102,,,2022-02-22 15:56:50,2022-02-22 15:57:21,"31,281s",FAILED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.2-Crear_una_Fase,Chrome 98.0.4758.102,,,2022-02-22 15:57:21,2022-02-22 15:58:12,"50,966s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-22 15:57:22,2022-02-22 15:57:29,"7,575s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-02-22 15:57:29,2022-02-22 15:57:31,"1,103s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/li_Gestion Herramientas (tal)""))",Chrome 98.0.4758.102,,,2022-02-22 15:57:31,2022-02-22 15:57:32,"1,466s",PASSED
"if (waitForElementNotVisible(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-22 15:57:32,2022-02-22 15:57:35,"2,520s",PASSED
else,Chrome 98.0.4758.102,,,2022-02-22 15:57:35,2022-02-22 15:58:12,"37,901s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.3-Crear_una_Etapa,Chrome 98.0.4758.102,,,2022-02-22 15:58:12,2022-02-22 15:58:36,"23,354s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-22 15:58:13,2022-02-22 15:58:20,"7,594s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-02-22 15:58:20,2022-02-22 15:58:22,"1,142s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/span_Gestion Herramientas""))",Chrome 98.0.4758.102,,,2022-02-22 15:58:22,2022-02-22 15:58:23,"1,559s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-22 15:58:23,2022-02-22 15:58:36,"12,642s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.4-Crear_modelos_de_evaluaciones 360º 180º 90º,Chrome 98.0.4758.102,,,2022-02-22 15:58:36,2022-02-22 15:58:53,"17,499s",PASSED
