Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
2-Pruebas hoja de vida,Chrome 96.0.4664.93,,,2021-12-14 11:06:13,2021-12-14 11:09:38,"3m - 24,270s",FAILED
,,,,,,,
Test Cases/2.1-Pruebas_Hoja_de_Vida/2.1.0-Nueva_Categoria,Chrome 96.0.4664.93,,,2021-12-14 11:06:14,2021-12-14 11:06:36,"22,388s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 96.0.4664.93,,,2021-12-14 11:06:14,2021-12-14 11:06:25,"10,464s",PASSED
"waitForElementClickable(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), 0)",Chrome 96.0.4664.93,,,2021-12-14 11:06:25,2021-12-14 11:06:26,"0,882s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), ""categoria"")",Chrome 96.0.4664.93,,,2021-12-14 11:06:26,2021-12-14 11:06:26,"0,695s",PASSED
delay(1),Chrome 96.0.4664.93,,,2021-12-14 11:06:26,2021-12-14 11:06:27,"1,022s",PASSED
"sendKeys(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_Categora_buscar glyphicons glyphicons-search""), Keys.chord(ENTER))",Chrome 96.0.4664.93,,,2021-12-14 11:06:27,2021-12-14 11:06:28,"0,408s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Actos Administrativos_form_categoriaSeccionj_idt61""), ""prueba"")",Chrome 96.0.4664.93,,,2021-12-14 11:06:28,2021-12-14 11:06:29,"1,344s",PASSED
"sendKeys(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Actos Administrativos_form_categoriaSeccionj_idt61""), Keys.chord(ENTER))",Chrome 96.0.4664.93,,,2021-12-14 11:06:29,2021-12-14 11:06:30,"0,843s",PASSED
"if (waitForElementClickable(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/span_prueba""), 1))",Chrome 96.0.4664.93,,,2021-12-14 11:06:30,2021-12-14 11:06:32,"2,536s",PASSED
"click(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/a_Nuevo""))",Chrome 96.0.4664.93,,,2021-12-14 11:06:32,2021-12-14 11:06:33,"0,544s",PASSED
"setText(findTestObject(""Pruebas_Hoja_de_Vida/Nueva_Categoria/input_Descripcin_form_categoriaSecciondescripcion""), ""prueba"")",Chrome 96.0.4664.93,,,2021-12-14 11:06:33,2021-12-14 11:06:34,"1,106s",PASSED
