Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tareas Principales,Chrome 95.0.4638.54,Se compilan todos los test Exceptuando 1.4.5 el cual tiene un problema relacionado con el mismo Katalon.,,2021-10-29 18:12:19,2021-10-29 18:53:03,"40m - 43,895s",FAILED
,,,,,,,
Test Cases/1.1-Tareas Principales/1.1.1-Crear Nueva Hoja de Vida,Chrome 95.0.4638.54,,,2021-10-29 18:12:19,2021-10-29 18:13:28,"1m - 8,194s",FAILED
random_double = Math.random() * 9999 + 999,Chrome 95.0.4638.54,,,2021-10-29 18:12:20,2021-10-29 18:12:20,"0,017s",PASSED
random_double = Math.round(random_double * 1000),Chrome 95.0.4638.54,,,2021-10-29 18:12:20,2021-10-29 18:12:20,"0,002s",PASSED
"identificacion = toString().replace("".0"", """")",Chrome 95.0.4638.54,,,2021-10-29 18:12:20,2021-10-29 18:12:20,"0,002s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.54,,,2021-10-29 18:12:20,2021-10-29 18:12:30,"10,040s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:12:30,2021-10-29 18:12:31,"0,958s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), ""Listado Hojas de Vida"")",Chrome 95.0.4638.54,,,2021-10-29 18:12:31,2021-10-29 18:12:32,"0,696s",PASSED
delay(1),Chrome 95.0.4638.54,,,2021-10-29 18:12:32,2021-10-29 18:12:33,"1,026s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Listado Hojas De Vida_form_templatej_idt24_input""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-10-29 18:12:33,2021-10-29 18:12:34,"0,947s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva HojaVida""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:12:34,2021-10-29 18:12:36,"2,733s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva HojaVida""))",Chrome 95.0.4638.54,,,2021-10-29 18:12:36,2021-10-29 18:12:37,"0,491s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Identificacin_nuevahoja_""), 0)",Chrome 95.0.4638.54,,,2021-10-29 18:12:37,2021-10-29 18:12:37,"0,669s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input_Identificacin_nuevahoja_""), identificacion)",Chrome 95.0.4638.54,,,2021-10-29 18:12:37,2021-10-29 18:12:38,"0,800s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/select_-- Seleccione --.ASPIRA""), ""4"")",Chrome 95.0.4638.54,,,2021-10-29 18:12:38,2021-10-29 18:12:39,"1,185s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a_Nueva Solicitud""))",Chrome 95.0.4638.54,,,2021-10-29 18:12:39,2021-10-29 18:12:40,"0,404s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8350j_idt845""), identificacion)",Chrome 95.0.4638.54,,,2021-10-29 18:12:40,2021-10-29 18:12:41,"1,283s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8351j_idt845""), ""jhon"" + identificacion)",Chrome 95.0.4638.54,,,2021-10-29 18:12:41,2021-10-29 18:12:42,"0,762s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8352j_idt845""), ""consta belfegord"")",Chrome 95.0.4638.54,,,2021-10-29 18:12:42,2021-10-29 18:12:43,"0,753s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8353fecha_input""), ""30/08/1995"")",Chrome 95.0.4638.54,,,2021-10-29 18:12:43,2021-10-29 18:12:44,"0,850s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/input__hojaVidaseccionj_idt8353fecha_input""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-10-29 18:12:44,2021-10-29 18:12:44,"0,495s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a__hojaVidaseccionj_idt8354j_idt865""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:12:44,2021-10-29 18:12:44,"0,373s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/a__hojaVidaseccionj_idt8354j_idt865""))",Chrome 95.0.4638.54,,,2021-10-29 18:12:44,2021-10-29 18:12:45,"0,433s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/span_CEDULA CIUDADANIA""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:12:45,2021-10-29 18:12:56,"11,404s",PASSED
"click(findTestObject(""Modulo Tarea Listado Hojas de Vida/Crear Nueva Hoja de Vida/span_CEDULA CIUDADANIA""))",Chrome 95.0.4638.54,,,2021-10-29 18:12:56,2021-10-29 18:13:28,"31,423s",FAILED
,,,,,,,
Test Cases/1.1-Tareas Principales/1.1.2-Imprimir Hoja de Vida,Chrome 95.0.4638.54,,,2021-10-29 18:13:28,2021-10-29 18:14:42,"1m - 14,806s",FAILED
"callTestCase(findTestCase(""1.1-Tareas Principales/Listado hojas de Vida""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.54,,,2021-10-29 18:13:28,2021-10-29 18:13:42,"14,296s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Imprimir Hoja de Vida/input_Identificacin_listado_hojaVidaj_idt62""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:13:42,2021-10-29 18:13:44,"1,782s",PASSED
"setText(findTestObject(""Modulo Tarea Listado Hojas de Vida/Imprimir Hoja de Vida/input_Identificacin_listado_hojaVidaj_idt62""), ""355682169"")",Chrome 95.0.4638.54,,,2021-10-29 18:13:44,2021-10-29 18:13:45,"0,789s",PASSED
"sendKeys(findTestObject(""Modulo Tarea Listado Hojas de Vida/Imprimir Hoja de Vida/input_Identificacin_listado_hojaVidaj_idt62""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-10-29 18:13:45,2021-10-29 18:13:45,"0,417s",PASSED
"waitForElementClickable(findTestObject(""Modulo Tarea Listado Hojas de Vida/Imprimir Hoja de Vida/td_355682169""), G_TimeOut)",Chrome 95.0.4638.54,,,2021-10-29 18:13:45,2021-10-29 18:13:46,"0,638s",PASSED
