Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
9-Pruebas_Evaluaciones,Chrome 98.0.4758.102,,,2022-03-08 14:38:11,2022-03-08 14:40:07,"1m - 56,051s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.1-Crear_un_periodo_de_evaluación,Chrome 98.0.4758.102,,,2022-03-08 14:38:12,2022-03-08 14:38:31,"19,442s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-08 14:38:13,2022-03-08 14:38:22,"9,089s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Empresa 1_form_templatej_idt24_input""), ""Periodo evaluaciones"")",Chrome 98.0.4758.102,,,2022-03-08 14:38:22,2022-03-08 14:38:23,"1,420s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_Periodo Evaluaciones""))",Chrome 98.0.4758.102,,,2022-03-08 14:38:23,2022-03-08 14:38:25,"1,445s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/td_Pruebas katalon""))",Chrome 98.0.4758.102,,,2022-03-08 14:38:25,2022-03-08 14:38:26,"1,326s",PASSED
"if (waitForElementPresent(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_PRUEBAS K""), 1))",Chrome 98.0.4758.102,,,2022-03-08 14:38:26,2022-03-08 14:38:28,"2,335s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-03-08 14:38:28,2022-03-08 14:38:29,"0,742s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Descripcin_form_popupperiodoevaluaciondescripcion""), ""PRUEBAS K"")",Chrome 98.0.4758.102,,,2022-03-08 14:38:29,2022-03-08 14:38:30,"0,949s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/select_Periodo fijo, control de fechaPeriodo fijo de tiempoNo hay un rango definido""), 2)",Chrome 98.0.4758.102,,,2022-03-08 14:38:30,2022-03-08 14:38:31,"0,999s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/a_Guardar""))",Chrome 98.0.4758.102,,,2022-03-08 14:38:31,2022-03-08 14:38:31,"0,378s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.2-Crear_una_Fase,Chrome 98.0.4758.102,,,2022-03-08 14:38:31,2022-03-08 14:39:02,"30,590s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-08 14:38:32,2022-03-08 14:38:40,"8,185s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-03-08 14:38:40,2022-03-08 14:38:42,"1,630s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/li_Gestion Herramientas (tal)""))",Chrome 98.0.4758.102,,,2022-03-08 14:38:42,2022-03-08 14:38:44,"2,484s",PASSED
"if (waitForElementNotVisible(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-03-08 14:38:44,2022-03-08 14:38:46,"1,574s",PASSED
else,Chrome 98.0.4758.102,,,2022-03-08 14:38:46,2022-03-08 14:39:02,"16,057s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.3-Crear_una_Etapa,Chrome 98.0.4758.102,,,2022-03-08 14:39:02,2022-03-08 14:39:23,"20,598s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-08 14:39:02,2022-03-08 14:39:08,"5,654s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-03-08 14:39:08,2022-03-08 14:39:09,"1,313s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/span_Gestion Herramientas""))",Chrome 98.0.4758.102,,,2022-03-08 14:39:09,2022-03-08 14:39:11,"1,482s",PASSED
