Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3-Pruebas_Bienestar,Chrome 98.0.4758.102,,,2022-02-21 15:10:02,2022-02-21 15:22:28,"12m - 26,312s",FAILED
,,,,,,,
Test Cases/3.1-Pruebas_Bienestar/3.1.1-Crear_un_Evento,Chrome 98.0.4758.102,,,2022-02-21 15:10:02,2022-02-21 15:11:28,"1m - 26,100s",FAILED
today = new java.util.Date(),Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,012s",PASSED
"Dia = today.format(""dd"")",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,003s",PASSED
"Mes = today.format(""MM"")",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
"MesN = today.format(""MM"")",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
"Año = today.format(""yyyy"")",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
"AñoN = today.format(""yyyy"")",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
sumaD = Dia + 10,Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
sumaM = Mes + 1,Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,000s",PASSED
sumaA = Año + 1,Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
if (sumaD > 30),Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,006s",PASSED
if (sumaM > 12),Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,001s",PASSED
"FechaI = Dia + ""/"" + MesN + ""/"" + AñoN",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,002s",PASSED
"FechaF = sumaD + ""/"" + Mes + ""/"" + Año",Chrome 98.0.4758.102,,,2022-02-21 15:10:03,2022-02-21 15:10:03,"0,002s",PASSED
