Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
7-Pruebas_Vinculación,Chrome 98.0.4758.102,,,2022-03-03 13:42:20,2022-03-03 13:45:19,"2m - 59,677s",PASSED
,,,,,,,
Test Cases/7.1-Pruebas_Vinculación/7.1.1-Crear_un_tipo_Documento,Chrome 98.0.4758.102,,,2022-03-03 13:42:20,2022-03-03 13:42:44,"24,382s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-03 13:42:20,2022-03-03 13:42:29,"8,764s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/input_Empresa 1_form_templatej_idt24_input""), ""parametros contratacion"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:29,2022-03-03 13:42:30,"1,191s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/span_Parametros Contratacion""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:30,2022-03-03 13:42:32,"1,489s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/a_Tipo  Documento""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:32,2022-03-03 13:42:33,"0,918s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/input_Parmetros_form_tipodocumentofiltroTipoHoja""), ""pruebas katalon"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:33,2022-03-03 13:42:35,"1,940s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/input_Parmetros_form_tipodocumentofiltroTipoHoja""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-03-03 13:42:35,2022-03-03 13:42:36,"1,105s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/span_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-03-03 13:42:36,2022-03-03 13:42:38,"2,606s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:38,2022-03-03 13:42:39,"0,746s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/input_Cdigo_form_tipodocumentocodigo""), ""5"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:39,2022-03-03 13:42:40,"1,070s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/textarea_Descripcin_form_tipodocumentodescripcion""), ""Pruebas katalon"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:40,2022-03-03 13:42:41,"0,789s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/select_Documento AnexoDocumento Control""), 1)",Chrome 98.0.4758.102,,,2022-03-03 13:42:41,2022-03-03 13:42:42,"1,133s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/select_--Seleccione--MODO COLOMBIA HV""), 1)",Chrome 98.0.4758.102,,,2022-03-03 13:42:42,2022-03-03 13:42:43,"0,982s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_tipo_Documento/a_Guardar""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:43,2022-03-03 13:42:44,"0,436s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-03 13:42:44,2022-03-03 13:42:44,"0,698s",PASSED
,,,,,,,
Test Cases/7.1-Pruebas_Vinculación/7.1.2-Crear_un_Momento,Chrome 98.0.4758.102,,,2022-03-03 13:42:44,2022-03-03 13:43:02,"17,592s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-03 13:42:45,2022-03-03 13:42:51,"6,254s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/input_Empresa 1_form_templatej_idt24_input""), ""parametros contratacion"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:51,2022-03-03 13:42:52,"1,160s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/li_Parametros Contratacion (tal)""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:52,2022-03-03 13:42:54,"1,964s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/a_Momento""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:54,2022-03-03 13:42:55,"0,921s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-03-03 13:42:55,2022-03-03 13:42:58,"2,822s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-03-03 13:42:58,2022-03-03 13:42:58,"0,650s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/input_Cdigo_form_momentopanelTabcodigo""), ""5"")",Chrome 98.0.4758.102,,,2022-03-03 13:42:58,2022-03-03 13:43:00,"1,028s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/textarea_Descripcin_form_momentopanelTabdescripcion""), ""Pruebas katalon"")",Chrome 98.0.4758.102,,,2022-03-03 13:43:00,2022-03-03 13:43:00,"0,859s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/select_--Seleccione--MODO COLOMBIA HV""), 1)",Chrome 98.0.4758.102,,,2022-03-03 13:43:00,2022-03-03 13:43:01,"1,030s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Momento/a_Guardar""))",Chrome 98.0.4758.102,,,2022-03-03 13:43:01,2022-03-03 13:43:02,"0,504s",PASSED
,,,,,,,
Test Cases/7.1-Pruebas_Vinculación/7.1.3-Crear_un_Origen_de_Contratación,Chrome 98.0.4758.102,,,2022-03-03 13:43:02,2022-03-03 13:43:23,"20,943s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-03 13:43:02,2022-03-03 13:43:10,"7,252s",PASSED
"setText(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Origen_de_Contratación/input_Empresa 1_form_templatej_idt24_input""), ""Parametros Contratacion"")",Chrome 98.0.4758.102,,,2022-03-03 13:43:10,2022-03-03 13:43:11,"1,163s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Origen_de_Contratación/li_Parametros Contratacion (tal)""))",Chrome 98.0.4758.102,,,2022-03-03 13:43:11,2022-03-03 13:43:12,"1,481s",PASSED
"click(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Origen_de_Contratación/a_Origen Contratacin""))",Chrome 98.0.4758.102,,,2022-03-03 13:43:12,2022-03-03 13:43:13,"0,874s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Vinculación/Crear_un_Origen_de_Contratación/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-03-03 13:43:13,2022-03-03 13:43:16,"3,172s",PASSED
