Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Pruebas_Control_Tiempos,Chrome 99.0.4844.82,,,2022-03-24 18:08:50,2022-03-24 18:11:18,"2m - 28,491s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/13.1-Pruebas_control_tiempos/13.1.2-Sitios_de_Trabajo,Chrome 99.0.4844.82,,,2022-03-24 18:08:50,2022-03-24 18:09:09,"18,164s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:08:51,2022-03-24 18:08:59,"7,931s",PASSED
"setText(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 99.0.4844.82,,,2022-03-24 18:08:59,2022-03-24 18:09:00,"1,161s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Listado Persona""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:00,2022-03-24 18:09:01,"1,376s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_1010220596""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:01,2022-03-24 18:09:05,"3,123s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/a_Sitios de Trabajo""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:05,2022-03-24 18:09:05,"0,760s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/li_02-Sede Externo""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:05,2022-03-24 18:09:06,"0,817s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_9""), 1))",Chrome 99.0.4844.82,,,2022-03-24 18:09:06,2022-03-24 18:09:08,"1,457s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Oficina""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:08,2022-03-24 18:09:08,"0,453s",PASSED
"element = findWebElement(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Add""), 30)",Chrome 99.0.4844.82,,,2022-03-24 18:09:08,2022-03-24 18:09:09,"0,455s",PASSED
"executeJavaScript(""arguments[0].click()"", Arrays.asList(element))",Chrome 99.0.4844.82,,,2022-03-24 18:09:09,2022-03-24 18:09:09,"0,026s",PASSED
,,,,,,,
Test Cases/1.2-Tareas_Secundarias/13.1-Pruebas_control_tiempos/13.1.4-Jornada,Chrome 99.0.4844.82,,,2022-03-24 18:09:09,2022-03-24 18:09:25,"16,378s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.82,,,2022-03-24 18:09:09,2022-03-24 18:09:15,"6,298s",PASSED
"setText(findTestObject(""Modulo control tiempo/Jornada/input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 99.0.4844.82,,,2022-03-24 18:09:15,2022-03-24 18:09:16,"1,111s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/li_Listado Persona (get)""))",Chrome 99.0.4844.82,,,2022-03-24 18:09:16,2022-03-24 18:09:18,"1,431s",PASSED
