Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
9-Pruebas_Evaluaciones,Chrome 98.0.4758.102,,,2022-02-23 12:03:45,2022-02-23 12:06:06,"2m - 21,172s",FAILED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.1-Crear_un_periodo_de_evaluación,Chrome 98.0.4758.102,,,2022-02-23 12:03:45,2022-02-23 12:04:28,"43,198s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:03:46,2022-02-23 12:03:54,"8,745s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/input_Empresa 1_form_templatej_idt24_input""), ""Periodo evaluaciones"")",Chrome 98.0.4758.102,,,2022-02-23 12:03:54,2022-02-23 12:03:56,"1,140s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/span_Periodo Evaluaciones""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:56,2022-02-23 12:03:57,"1,514s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_un_periodo_de_evaluación/td_Pruebas katalon""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:57,2022-02-23 12:04:28,"31,292s",FAILED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.2-Crear_una_Fase,Chrome 98.0.4758.102,,,2022-02-23 12:04:28,2022-02-23 12:04:57,"29,037s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:04:29,2022-02-23 12:04:36,"7,315s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-02-23 12:04:36,2022-02-23 12:04:37,"1,170s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/li_Gestion Herramientas (tal)""))",Chrome 98.0.4758.102,,,2022-02-23 12:04:37,2022-02-23 12:04:39,"1,499s",PASSED
"if (waitForElementNotVisible(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Fase/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:04:39,2022-02-23 12:04:41,"2,393s",PASSED
else,Chrome 98.0.4758.102,,,2022-02-23 12:04:41,2022-02-23 12:04:57,"16,193s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.3-Crear_una_Etapa,Chrome 98.0.4758.102,,,2022-02-23 12:04:57,2022-02-23 12:05:19,"21,668s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:04:58,2022-02-23 12:05:04,"6,627s",PASSED
"setText(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/input_Empresa 1_form_templatej_idt24_input""), ""gestion herramientas"")",Chrome 98.0.4758.102,,,2022-02-23 12:05:04,2022-02-23 12:05:06,"1,123s",PASSED
"click(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/span_Gestion Herramientas""))",Chrome 98.0.4758.102,,,2022-02-23 12:05:06,2022-02-23 12:05:07,"1,466s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Evaluaciones/Crear_una_Etapa/td_Pruebas katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:05:07,2022-02-23 12:05:19,"12,037s",PASSED
,,,,,,,
Test Cases/9.1-Pruebas_Evaluaciones/9.1.4-Crear_modelos_de_evaluaciones 360º 180º 90º,Chrome 98.0.4758.102,,,2022-02-23 12:05:19,2022-02-23 12:05:37,"17,612s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:05:19,2022-02-23 12:05:26,"6,834s",PASSED
