Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Pruebas_Selección,Chrome 99.0.4844.51,,,2022-03-16 13:03:56,2022-03-16 13:12:13,"8m - 17,070s",FAILED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.1-Crear_un_requerimiento_según_motivo_y_formato,Chrome 99.0.4844.51,,,2022-03-16 13:03:56,2022-03-16 13:04:21,"24,596s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-16 13:03:57,2022-03-16 13:04:05,"8,464s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/input_Empresa 1_form_templatej_idt24_input""), ""requerimiento personal"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:05,2022-03-16 13:04:06,"1,143s",PASSED
"click(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/span_Requerimiento Personal""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:06,2022-03-16 13:04:08,"1,622s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/span_PRUEBA""), 1))",Chrome 99.0.4844.51,,,2022-03-16 13:04:08,2022-03-16 13:04:10,"2,431s",PASSED
else,Chrome 99.0.4844.51,,,2022-03-16 13:04:10,2022-03-16 13:04:11,"1,146s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/a_Modificar Motivo""), 1))",Chrome 99.0.4844.51,,,2022-03-16 13:04:11,2022-03-16 13:04:13,"1,679s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_2120 HORAS1240 HORAS0NO DEFINIDO61Pensin Convencional62""), 3)",Chrome 99.0.4844.51,,,2022-03-16 13:04:13,2022-03-16 13:04:14,"1,313s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_Tcnico AdministrativoOperativo""), 2)",Chrome 99.0.4844.51,,,2022-03-16 13:04:14,2022-03-16 13:04:15,"0,994s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_1 mes2 meses3 meses6 mesesNo aplicaOtro""), 4)",Chrome 99.0.4844.51,,,2022-03-16 13:04:15,2022-03-16 13:04:16,"1,035s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/input_Horario_requerimientoPersonalPM_formj_idt11990tablaCamHijo8j_idt1209""), ""454"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:16,2022-03-16 13:04:17,"0,771s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_1. volumenes de venta2. Carga en volumenes de operacin3""), 3)",Chrome 99.0.4844.51,,,2022-03-16 13:04:17,2022-03-16 13:04:18,"1,173s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/select_Interna AbiertaInterna CerradaExternaInterna y Externa""), 1)",Chrome 99.0.4844.51,,,2022-03-16 13:04:18,2022-03-16 13:04:19,"1,066s",PASSED
"click(findTestObject(""Modulo Selección/Crear_un_requerimiento_según_motivo_y_formato/a_Guardar Directo""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:19,2022-03-16 13:04:20,"0,444s",PASSED
closeBrowser(),Chrome 99.0.4844.51,,,2022-03-16 13:04:20,2022-03-16 13:04:21,"0,805s",PASSED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.2-Flujo_aprobación_requerimiento,Chrome 99.0.4844.51,,,2022-03-16 13:04:21,2022-03-16 13:04:32,"11,125s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-16 13:04:21,2022-03-16 13:04:26,"5,098s",PASSED
"setText(findTestObject(""Modulo Selección/Flujo_aprobación_requerimiento/input_Empresa 1_form_templatej_idt24_input""), ""Manejo proceso"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:26,2022-03-16 13:04:28,"1,338s",PASSED
"click(findTestObject(""Modulo Selección/Flujo_aprobación_requerimiento/li_Manejo Proceso (gna)""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:28,2022-03-16 13:04:29,"1,388s",PASSED
"click(findTestObject(""Modulo Selección/Flujo_aprobación_requerimiento/a_Requerimiento""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:29,2022-03-16 13:04:30,"0,879s",PASSED
"click(findTestObject(""Modulo Selección/Flujo_aprobación_requerimiento/td_MOD1-Requerimiento de personal""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:30,2022-03-16 13:04:31,"0,828s",PASSED
closeBrowser(),Chrome 99.0.4844.51,,,2022-03-16 13:04:31,2022-03-16 13:04:32,"1,190s",PASSED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.3-Crear_proceso_de_selección_por_BPM,Chrome 99.0.4844.51,,,2022-03-16 13:04:32,2022-03-16 13:05:39,"1m - 7,522s",FAILED
"comment(""NO SE PUEDE ELIMINAR REGISTROS"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:32,2022-03-16 13:04:32,"0,010s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-16 13:04:32,2022-03-16 13:04:38,"5,659s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_proceso_de_selección_por_BPM/input_Empresa 1_form_templatej_idt24_input""), ""proceso de seleccion"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:38,2022-03-16 13:04:39,"1,136s",PASSED
"click(findTestObject(""Modulo Selección/Crear_proceso_de_selección_por_BPM/span_Proceso de Sele""))",Chrome 99.0.4844.51,,,2022-03-16 13:04:39,2022-03-16 13:04:41,"1,371s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_proceso_de_selección_por_BPM/input_Fecha Inicial_filtro_procesoseleccionfechaps_input""), ""29/06/2017"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:41,2022-03-16 13:04:42,"1,433s",PASSED
"setText(findTestObject(""Modulo Selección/Crear_proceso_de_selección_por_BPM/input_Fecha Final_filtro_procesoseleccionfechaps1_input""), ""10/07/2017"")",Chrome 99.0.4844.51,,,2022-03-16 13:04:42,2022-03-16 13:04:43,"0,849s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Selección/Crear_proceso_de_selección_por_BPM/td_8028     - Analista De Sistemas""), 1))",Chrome 99.0.4844.51,,,2022-03-16 13:04:43,2022-03-16 13:04:45,"2,254s",PASSED
else,Chrome 99.0.4844.51,,,2022-03-16 13:04:45,2022-03-16 13:05:39,"54,318s",FAILED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.4-Condición_de_derecho,Chrome 99.0.4844.51,,,2022-03-16 13:05:39,2022-03-16 13:06:35,"55,913s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-16 13:05:40,2022-03-16 13:05:46,"6,500s",PASSED
"setText(findTestObject(""Modulo Selección/Condición_de_derecho/input_Empresa 1_form_templatej_idt24_input""), ""proceso de seleccion"")",Chrome 99.0.4844.51,,,2022-03-16 13:05:46,2022-03-16 13:05:48,"1,306s",PASSED
"click(findTestObject(""Modulo Selección/Condición_de_derecho/span_Proceso de Se""))",Chrome 99.0.4844.51,,,2022-03-16 13:05:48,2022-03-16 13:05:49,"1,380s",PASSED
"click(findTestObject(""Modulo Selección/Condición_de_derecho/td_8028     - Analista De Sistemas""))",Chrome 99.0.4844.51,,,2022-03-16 13:05:49,2022-03-16 13:06:35,"46,353s",FAILED
,,,,,,,
Test Cases/10.1-Pruebas_Selección/10.1.5-Publicación_de_la_convocatoria,Chrome 99.0.4844.51,,,2022-03-16 13:06:35,2022-03-16 13:08:21,"1m - 45,815s",FAILED
today = new java.util.Date(),Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,007s",PASSED
"Dia = today.format(""dd"")",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,003s",PASSED
"Mes = today.format(""MM"")",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,001s",PASSED
"Año = today.format(""yyyy"")",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,000s",PASSED
AñoM = Año + 1,Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,000s",PASSED
"fechaI = Dia + ""/"" + Mes + ""/"" + Año",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,001s",PASSED
"fechaF = Dia + ""/"" + Mes + ""/"" + AñoM",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:36,"0,000s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-16 13:06:36,2022-03-16 13:06:43,"7,444s",PASSED
