Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Pruebas_Control_Tiempos,Chrome 98.0.4758.102,,,2022-02-23 12:18:17,2022-02-23 12:21:34,"3m - 17,791s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.1-Listado_de_personas,Chrome 98.0.4758.102,,,2022-02-23 12:18:17,2022-02-23 12:18:45,"28,083s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:18:18,2022-02-23 12:18:27,"9,382s",PASSED
"setText(findTestObject(""Modulo control tiempo/Listado de Personas/input_Empresa 1_form_templatej_idt24_input""), ""Listado Persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:18:27,2022-02-23 12:18:28,"1,180s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:28,2022-02-23 12:18:29,"1,379s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Listado de Personas/td_1010220596""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:18:29,2022-02-23 12:18:32,"2,259s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:32,2022-02-23 12:18:32,"0,403s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/a_Identificacin_form_personaj_idt121""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:32,2022-02-23 12:18:33,"0,653s",PASSED
"setText(findTestObject(""Modulo control tiempo/Listado de Personas/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt1737""), ""A A A"")",Chrome 98.0.4758.102,,,2022-02-23 12:18:33,2022-02-23 12:18:34,"1,017s",PASSED
"sendKeys(findTestObject(""Modulo control tiempo/Listado de Personas/input_Filtro Hoja de Vida_formPopupHojaVidaj_idt1737""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:18:34,2022-02-23 12:18:34,"0,388s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/td_A A A""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:34,2022-02-23 12:18:35,"0,775s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarFijoProgramacin""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:18:35,2022-02-23 12:18:36,"1,305s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarDesarrolloLIQUIDACIN MENSUAL""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:18:36,2022-02-23 12:18:37,"1,030s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarGrupo 2Sociosgrupo 3ClientesGrupo 1""), 5)",Chrome 98.0.4758.102,,,2022-02-23 12:18:37,2022-02-23 12:18:38,"1,134s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarAlternoMltiplenico""), 3)",Chrome 98.0.4758.102,,,2022-02-23 12:18:38,2022-02-23 12:18:40,"1,119s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/a_Sitio Administracin_form_personaj_idt166""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:40,2022-02-23 12:18:40,"0,378s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/td_Oficina""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:40,2022-02-23 12:18:41,"0,779s",PASSED
"waitForElementVisible(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarActivoInactivo""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:18:41,2022-02-23 12:18:42,"1,075s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarActivoInactivo""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:18:42,2022-02-23 12:18:43,"0,995s",PASSED
"click(findTestObject(""a_Guardar""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:43,2022-02-23 12:18:43,"0,631s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Listado de Personas/select_SeleccionarPruebaTurno 04 (L-V 730 - 1700 1h Almuerzo, S 700 - 1230)""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:18:43,2022-02-23 12:18:45,"1,244s",PASSED
"click(findTestObject(""a_Guardar""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:45,2022-02-23 12:18:45,"0,402s",PASSED
"comment(""No se puede eliminar registro pos ejecucion "")",Chrome 98.0.4758.102,,,2022-02-23 12:18:45,2022-02-23 12:18:45,"0,014s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.2-Sitios_de_Trabajo,Chrome 98.0.4758.102,,,2022-02-23 12:18:45,2022-02-23 12:19:01,"15,906s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:18:46,2022-02-23 12:18:53,"7,344s",PASSED
"setText(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:18:53,2022-02-23 12:18:54,"1,148s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:54,2022-02-23 12:18:55,"1,385s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:55,2022-02-23 12:18:56,"0,987s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/a_Sitios de Trabajo""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:56,2022-02-23 12:18:57,"0,697s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/li_02-Sede Externo""))",Chrome 98.0.4758.102,,,2022-02-23 12:18:57,2022-02-23 12:18:58,"0,743s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_9""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:18:58,2022-02-23 12:19:00,"2,216s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Oficina""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:00,2022-02-23 12:19:00,"0,426s",PASSED
"element = findWebElement(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Add""), 30)",Chrome 98.0.4758.102,,,2022-02-23 12:19:00,2022-02-23 12:19:01,"0,442s",PASSED
"executeJavaScript(""arguments[0].click()"", Arrays.asList(element))",Chrome 98.0.4758.102,,,2022-02-23 12:19:01,2022-02-23 12:19:01,"0,028s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.4-Jornada,Chrome 98.0.4758.102,,,2022-02-23 12:19:01,2022-02-23 12:19:18,"16,637s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:19:01,2022-02-23 12:19:08,"6,908s",PASSED
"setText(findTestObject(""Modulo control tiempo/Jornada/input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:08,2022-02-23 12:19:09,"1,130s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/li_Listado Persona (get)""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:09,2022-02-23 12:19:11,"1,499s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:11,2022-02-23 12:19:12,"0,963s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Jornada""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:12,2022-02-23 12:19:13,"0,615s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Liquidar0""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:13,2022-02-23 12:19:13,"0,737s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Jornada/select_Seleccionar24 de Diciembre del 2018 - 28 de Diciembre del 201824 de Octubre del 2018""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:19:13,2022-02-23 12:19:15,"1,381s",PASSED
"click(findTestObject(""Modulo control tiempo/Jornada/a_Liquidar""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:15,2022-02-23 12:19:15,"0,419s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Jornada/p_Terminacion Normal""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:19:15,2022-02-23 12:19:18,"2,528s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.6-Reloj,Chrome 98.0.4758.102,,,2022-02-23 12:19:18,2022-02-23 12:19:39,"20,924s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:19:18,2022-02-23 12:19:25,"6,703s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:25,2022-02-23 12:19:26,"1,154s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:26,2022-02-23 12:19:27,"1,528s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:27,2022-02-23 12:19:29,"1,170s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Reloj""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:29,2022-02-23 12:19:29,"0,625s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Reloj/td_20210701 1800""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:19:29,2022-02-23 12:19:31,"2,069s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:31,2022-02-23 12:19:32,"0,407s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/Reloj/select_AbiertoCerrado""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:19:32,2022-02-23 12:19:33,"1,385s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Fecha Inicial_formPopupRelojfechaIni_input""), ""01/07/2021"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:33,2022-02-23 12:19:34,"1,028s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Fecha Final_formPopupRelojfechaFin_input""), ""30/07/2021"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:34,2022-02-23 12:19:35,"1,071s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input_Hora_formPopupRelojhoraIni""), ""08"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:35,2022-02-23 12:19:36,"0,870s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojminutoIni""), ""10"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:36,2022-02-23 12:19:37,"0,684s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojhoraFin""), ""18"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:37,2022-02-23 12:19:37,"0,754s",PASSED
"setText(findTestObject(""Modulo control tiempo/Reloj/input__formPopupRelojminutoFin""), ""00"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:37,2022-02-23 12:19:38,"0,675s",PASSED
"click(findTestObject(""Modulo control tiempo/Reloj/a_Guardar""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:38,2022-02-23 12:19:39,"0,404s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.7-Dispositivo,Chrome 98.0.4758.102,,,2022-02-23 12:19:39,2022-02-23 12:19:56,"17,348s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:19:39,2022-02-23 12:19:46,"7,373s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:19:46,2022-02-23 12:19:48,"1,106s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:48,2022-02-23 12:19:49,"1,471s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:49,2022-02-23 12:19:50,"1,127s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/a_dispositivo""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:50,2022-02-23 12:19:51,"0,612s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Dispositivo/td_-""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:19:51,2022-02-23 12:19:52,"1,653s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Huella Digital""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:52,2022-02-23 12:19:54,"1,199s",PASSED
"click(findTestObject(""Modulo control tiempo/Dispositivo/span_Huella Digital_ui-button-icon-left ui-icon ui-c ui-icon ui-icon-arrow-1-e""))",Chrome 98.0.4758.102,,,2022-02-23 12:19:54,2022-02-23 12:19:54,"0,518s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Dispositivo/td_-""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:19:54,2022-02-23 12:19:56,"1,796s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.8-Funciones,Chrome 98.0.4758.102,,,2022-02-23 12:19:56,2022-02-23 12:20:12,"16,134s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:19:56,2022-02-23 12:20:03,"6,657s",PASSED
"setText(findTestObject(""input_Empresa 1_form_templatej_idt24_input""), ""Listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 12:20:03,2022-02-23 12:20:04,"1,140s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:04,2022-02-23 12:20:06,"1,442s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:06,2022-02-23 12:20:07,"1,121s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/a_Funciones""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:07,2022-02-23 12:20:07,"0,617s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/td_1""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:07,2022-02-23 12:20:10,"2,264s",PASSED
"waitForElementVisible(findTestObject(""Modulo control tiempo/Funciones/a_Cancelar""), 2)",Chrome 98.0.4758.102,,,2022-02-23 12:20:10,2022-02-23 12:20:10,"0,682s",PASSED
"click(findTestObject(""Modulo control tiempo/Funciones/a_Cancelar""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:10,2022-02-23 12:20:11,"0,370s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Funciones/td_1""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:20:11,2022-02-23 12:20:12,"1,445s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.2.2-Liquidación_reversar,Chrome 98.0.4758.102,,,2022-02-23 12:20:12,2022-02-23 12:20:40,"27,861s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:20:12,2022-02-23 12:20:17,"4,655s",PASSED
"setText(findTestObject(""Modulo control tiempo/liquidación/input_Empresa 1_form_templatej_idt24_input""), ""Liquidacion (get)"")",Chrome 98.0.4758.102,,,2022-02-23 12:20:17,2022-02-23 12:20:18,"1,164s",PASSED
"click(findTestObject(""Modulo control tiempo/liquidación/li_Liquidacion (get)""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:18,2022-02-23 12:20:20,"1,466s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/liquidación/td_01072021""), 1))",Chrome 98.0.4758.102,,,2022-02-23 12:20:20,2022-02-23 12:20:27,"7,547s",PASSED
"click(findTestObject(""Modulo control tiempo/liquidación/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:27,2022-02-23 12:20:29,"1,514s",PASSED
"setText(findTestObject(""Modulo control tiempo/liquidación/input_Fecha Inicial_form_popupFechaLiquidacionBeanfechaInicial_input""), ""18/01/2019"")",Chrome 98.0.4758.102,,,2022-02-23 12:20:29,2022-02-23 12:20:30,"0,990s",PASSED
"sendKeys(findTestObject(""Modulo control tiempo/liquidación/input_Fecha Inicial_form_popupFechaLiquidacionBeanfechaInicial_input""), Keys.chord(ESCAPE))",Chrome 98.0.4758.102,,,2022-02-23 12:20:30,2022-02-23 12:20:30,"0,348s",PASSED
"setText(findTestObject(""Modulo control tiempo/liquidación/input_Fecha Final_form_popupFechaLiquidacionBeanfechaFinal_input""), ""27/02/2019"")",Chrome 98.0.4758.102,,,2022-02-23 12:20:30,2022-02-23 12:20:31,"0,713s",PASSED
"selectOptionByIndex(findTestObject(""Modulo control tiempo/liquidación/select_--Seleccione--Proceso de liquidacin DesarrolloProceso de liquidacin Mensual""), 1)",Chrome 98.0.4758.102,,,2022-02-23 12:20:31,2022-02-23 12:20:32,"1,115s",PASSED
"click(findTestObject(""Modulo control tiempo/liquidación/a_Aplicar""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:32,2022-02-23 12:20:32,"0,409s",PASSED
"click(findTestObject(""Modulo control tiempo/liquidación/a_Liquidar""))",Chrome 98.0.4758.102,,,2022-02-23 12:20:32,2022-02-23 12:20:33,"0,653s",PASSED
