Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12-Pruebas_Planta_Personal,Chrome 98.0.4758.102,,,2022-02-23 15:47:14,2022-02-23 15:52:56,"5m - 41,889s",PASSED
,,,,,,,
Test Cases/12.1-Pruebas_Planta_Personal/12.1.1-Crear_una_unidad,Chrome 98.0.4758.102,,,2022-02-23 15:47:15,2022-02-23 15:47:40,"24,970s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:47:15,2022-02-23 15:47:23,"7,586s",PASSED
"setText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/input_Empresa 1_form_templatej_idt24_input""), ""planta personal (tal)"")",Chrome 98.0.4758.102,,,2022-02-23 15:47:23,2022-02-23 15:47:24,"1,178s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Planta Personal (tal)""))",Chrome 98.0.4758.102,,,2022-02-23 15:47:24,2022-02-23 15:47:26,"1,859s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Administracion""))",Chrome 98.0.4758.102,,,2022-02-23 15:47:26,2022-02-23 15:47:29,"2,600s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_No Relacionado_ui-button-icon-left ui-icon ui-c ui-icon-triangle-1-s""))",Chrome 98.0.4758.102,,,2022-02-23 15:47:29,2022-02-23 15:47:29,"0,854s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Organigrama""))",Chrome 98.0.4758.102,,,2022-02-23 15:47:29,2022-02-23 15:47:30,"0,426s",PASSED
"getText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Pruebas  Katalon""))",Chrome 98.0.4758.102,,,2022-02-23 15:47:30,2022-02-23 15:47:31,"0,835s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Pruebas  Katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-23 15:47:31,2022-02-23 15:47:33,"2,698s",PASSED
