Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12-Pruebas_Planta_Personal,Chrome 98.0.4758.102,,,2022-02-21 15:54:35,2022-02-21 16:01:09,"6m - 34,754s",FAILED
,,,,,,,
Test Cases/12.1-Pruebas_Planta_Personal/12.1.1-Crear_una_unidad,Chrome 98.0.4758.102,,,2022-02-21 15:54:35,2022-02-21 15:55:05,"30,129s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 15:54:36,2022-02-21 15:54:44,"8,353s",PASSED
"setText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/input_Empresa 1_form_templatej_idt24_input""), ""planta personal (tal)"")",Chrome 98.0.4758.102,,,2022-02-21 15:54:44,2022-02-21 15:54:45,"1,294s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Planta Personal (tal)""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:45,2022-02-21 15:54:47,"1,378s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Administracion""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:47,2022-02-21 15:54:50,"3,205s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_No Relacionado_ui-button-icon-left ui-icon ui-c ui-icon-triangle-1-s""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:50,2022-02-21 15:54:51,"1,119s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Organigrama""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:51,2022-02-21 15:54:51,"0,438s",PASSED
"getText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Pruebas  Katalon""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:51,2022-02-21 15:54:52,"0,871s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/span_Pruebas  Katalon""), 1))",Chrome 98.0.4758.102,,,2022-02-21 15:54:52,2022-02-21 15:54:55,"3,029s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/a_Organigrama_organigramacrearUnidad""))",Chrome 98.0.4758.102,,,2022-02-21 15:54:55,2022-02-21 15:55:00,"4,260s",PASSED
"setText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/input_Unidad Organizacional_popupUnidadOrganizacional_formcodigoUnidadPopup""), ""27"")",Chrome 98.0.4758.102,,,2022-02-21 15:55:00,2022-02-21 15:55:01,"1,255s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/select_--Seleccione Tipo Unidad--COORDINACIONPRESIDENCIAVICEPRESIDENCIA""), 5)",Chrome 98.0.4758.102,,,2022-02-21 15:55:01,2022-02-21 15:55:02,"1,095s",PASSED
"setText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/input_Descripcin_popupUnidadOrganizacional_formnombreUnidadPopup""), ""Pruebas  Katalon"")",Chrome 98.0.4758.102,,,2022-02-21 15:55:02,2022-02-21 15:55:03,"0,751s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/select_--Seleccione Sucursal--NO RELACIONADABOGOTA""), 2)",Chrome 98.0.4758.102,,,2022-02-21 15:55:03,2022-02-21 15:55:04,"1,058s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/select_--Seleccione el Estado--SINO""), 1)",Chrome 98.0.4758.102,,,2022-02-21 15:55:04,2022-02-21 15:55:05,"0,992s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_una_unidad/a_Actualizar""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:05,2022-02-21 15:55:05,"0,461s",PASSED
,,,,,,,
Test Cases/12.1-Pruebas_Planta_Personal/12.1.3-Crear_un_puesto_de_trabajo,Chrome 98.0.4758.102,,,2022-02-21 15:55:05,2022-02-21 15:55:37,"31,432s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-21 15:55:06,2022-02-21 15:55:13,"7,273s",PASSED
"setText(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/input_Empresa 1_form_templatej_idt24_input""), ""Planta personal (tal)"")",Chrome 98.0.4758.102,,,2022-02-21 15:55:13,2022-02-21 15:55:14,"1,196s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/span_Planta Personal (tal)""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:14,2022-02-21 15:55:15,"1,371s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/span_Administracion""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:15,2022-02-21 15:55:17,"1,321s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/span_Posicion""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:17,2022-02-21 15:55:18,"0,900s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/span_Administracion""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:18,2022-02-21 15:55:18,"0,417s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/a_Posicion_organigramanuevoPuestoTrabajo""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:18,2022-02-21 15:55:19,"0,924s",PASSED
"click(findTestObject(""Modulo Pruebas Planta de Personal/Crear_un_puesto_de_trabajo/a_Cargo_datosPuestoTrabajo_formj_idt931""))",Chrome 98.0.4758.102,,,2022-02-21 15:55:19,2022-02-21 15:55:20,"0,867s",PASSED
