Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Pruebas_Control_Tiempos,Chrome 98.0.4758.102,,,2022-02-23 15:53:01,2022-02-23 15:57:32,"4m - 30,676s",FAILED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.1-Listado_de_personas,Chrome 98.0.4758.102,,,2022-02-23 15:53:01,2022-02-23 15:54:03,"1m - 1,060s",FAILED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:53:02,2022-02-23 15:53:12,"9,486s",PASSED
"setText(findTestObject(""Modulo control tiempo/Listado de Personas/input_Empresa 1_form_templatej_idt24_input""), ""Listado Persona"")",Chrome 98.0.4758.102,,,2022-02-23 15:53:12,2022-02-23 15:53:13,"1,177s",PASSED
"click(findTestObject(""Modulo control tiempo/Listado de Personas/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 15:53:13,2022-02-23 15:53:14,"1,367s",PASSED
"if (waitForElementVisible(findTestObject(""Modulo control tiempo/Listado de Personas/td_1010220596""), 1))",Chrome 98.0.4758.102,,,2022-02-23 15:53:14,2022-02-23 15:54:02,"48,434s",PASSED
,,,,,,,
Test Cases/13.1-Pruebas_control_tiempos/13.1.2-Sitios_de_Trabajo,Chrome 98.0.4758.102,,,2022-02-23 15:54:03,2022-02-23 15:54:18,"15,187s",PASSED
"callTestCase(findTestCase(""0.1-Login""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 15:54:03,2022-02-23 15:54:11,"7,547s",PASSED
"setText(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/input_Empresa 1_form_templatej_idt24_input""), ""listado persona"")",Chrome 98.0.4758.102,,,2022-02-23 15:54:11,2022-02-23 15:54:12,"1,135s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/span_Listado Persona""))",Chrome 98.0.4758.102,,,2022-02-23 15:54:12,2022-02-23 15:54:13,"1,383s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/td_1010220596""))",Chrome 98.0.4758.102,,,2022-02-23 15:54:13,2022-02-23 15:54:14,"1,126s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/a_Sitios de Trabajo""))",Chrome 98.0.4758.102,,,2022-02-23 15:54:14,2022-02-23 15:54:15,"0,649s",PASSED
"click(findTestObject(""Modulo control tiempo/Sitios_de_Trabajo/li_02-Sede Externo""))",Chrome 98.0.4758.102,,,2022-02-23 15:54:15,2022-02-23 15:54:16,"0,707s",PASSED
