Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
8-Pruebas_Auditoria,Chrome 98.0.4758.102,,,2022-02-23 12:01:28,2022-02-23 12:03:41,"2m - 13,267s",PASSED
,,,,,,,
Test Cases/8.1-Pruebas_Auditoria/8.1.1-Seguimiento_a_objeto_Succeso_Adicion,Chrome 98.0.4758.102,,,2022-02-23 12:01:28,2022-02-23 12:01:48,"20,168s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:01:29,2022-02-23 12:01:42,"12,809s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Suceso Adicion""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:42,2022-02-23 12:01:43,"1,769s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_concepto_con""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:43,2022-02-23 12:01:44,"0,609s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Aplicar""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:44,2022-02-23 12:01:45,"1,234s",PASSED
"codigo = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_123456""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:45,2022-02-23 12:01:46,"0,551s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/input_codigo_form_sucesoadiciontablaFiltros0j_idt234""), codigo)",Chrome 98.0.4758.102,,,2022-02-23 12:01:46,2022-02-23 12:01:46,"0,731s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/a_Aplicar""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:46,2022-02-23 12:01:47,"0,751s",PASSED
"codigoR = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Adicion/td_123456""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:47,2022-02-23 12:01:48,"0,504s",PASSED
if (codigo == codigoR),Chrome 98.0.4758.102,,,2022-02-23 12:01:48,2022-02-23 12:01:48,"0,690s",PASSED
,,,,,,,
Test Cases/8.1-Pruebas_Auditoria/8.1.2-Seguimiento_a_objeto_Succeso_Actualización,Chrome 98.0.4758.102,,,2022-02-23 12:01:48,2022-02-23 12:02:05,"16,717s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:01:49,2022-02-23 12:01:57,"8,264s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/a_Suceso Actualizacin""))",Chrome 98.0.4758.102,,,2022-02-23 12:01:57,2022-02-23 12:01:58,"0,866s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Inicial_form_visorj_idt253fechaInicial_input""), ""10/12/2018 10:34:00"")",Chrome 98.0.4758.102,,,2022-02-23 12:01:58,2022-02-23 12:01:59,"1,198s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Final_form_visorj_idt253fechaFinal_input""), ""10/12/2018 10:35:00"")",Chrome 98.0.4758.102,,,2022-02-23 12:01:59,2022-02-23 12:02:01,"1,630s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Actualización/input_Fecha Final_form_visorj_idt253fechaFinal_input""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:02:01,2022-02-23 12:02:01,"0,636s",PASSED
delay(3),Chrome 98.0.4758.102,,,2022-02-23 12:02:01,2022-02-23 12:02:04,"3,037s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-02-23 12:02:04,2022-02-23 12:02:05,"0,660s",PASSED
,,,,,,,
Test Cases/8.1-Pruebas_Auditoria/8.1.3-Seguimiento_a_objeto_Succeso_Borrado,Chrome 98.0.4758.102,,,2022-02-23 12:02:05,2022-02-23 12:02:20,"14,568s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:02:06,2022-02-23 12:02:14,"8,821s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/a_Suceso Borrado""))",Chrome 98.0.4758.102,,,2022-02-23 12:02:14,2022-02-23 12:02:15,"0,913s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/input_Filtro_form_visorj_idt253j_idt257""), ""saraadmin"")",Chrome 98.0.4758.102,,,2022-02-23 12:02:15,2022-02-23 12:02:17,"1,197s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/input_Filtro_form_visorj_idt253j_idt257""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:02:17,2022-02-23 12:02:17,"0,361s",PASSED
"scrollToElement(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/td_06122021 075237""), 0)",Chrome 98.0.4758.102,,,2022-02-23 12:02:17,2022-02-23 12:02:18,"0,711s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/input_Filtro_form_visorj_idt253j_idt257""), ""weblogic"")",Chrome 98.0.4758.102,,,2022-02-23 12:02:18,2022-02-23 12:02:19,"1,106s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/input_Filtro_form_visorj_idt253j_idt257""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:02:19,2022-02-23 12:02:19,"0,377s",PASSED
"scrollToElement(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Borrado/td_14012022 093405""), 0)",Chrome 98.0.4758.102,,,2022-02-23 12:02:19,2022-02-23 12:02:20,"0,600s",PASSED
,,,,,,,
Test Cases/8.1-Pruebas_Auditoria/8.1.4-Seguimiento_a_objeto_Succeso_Acceso,Chrome 98.0.4758.102,,,2022-02-23 12:02:20,2022-02-23 12:03:21,"1m - 0,873s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:02:20,2022-02-23 12:02:30,"10,010s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/a_Suceso Acceso""))",Chrome 98.0.4758.102,,,2022-02-23 12:02:30,2022-02-23 12:02:31,"0,945s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/input_Vista Suceso Acceso Sistema_form_visorj_idt253j_idt306""), ""saraadmin"")",Chrome 98.0.4758.102,,,2022-02-23 12:02:31,2022-02-23 12:02:33,"1,557s",PASSED
"waitForElementVisible(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/td_18012022 092902""), 0)",Chrome 98.0.4758.102,,,2022-02-23 12:02:33,2022-02-23 12:03:04,"31,273s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/div_Fecha_ui-chkbox-box ui-widget ui-corner-all ui-state-default ui-state-hover""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:04,2022-02-23 12:03:04,"0,454s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_csv""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:04,2022-02-23 12:03:07,"2,634s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_PDF""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:07,2022-02-23 12:03:09,"2,286s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_xls""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:09,2022-02-23 12:03:14,"4,848s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/input_Vista Suceso Acceso Sistema_form_visorj_idt253j_idt306""), ""weblogic"")",Chrome 98.0.4758.102,,,2022-02-23 12:03:14,2022-02-23 12:03:15,"1,199s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/input_Vista Suceso Acceso Sistema_form_visorj_idt253j_idt306""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:03:15,2022-02-23 12:03:16,"0,371s",PASSED
"waitForElementVisible(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/td_17012022 031118""), 0)",Chrome 98.0.4758.102,,,2022-02-23 12:03:16,2022-02-23 12:03:16,"0,711s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/input_Vista Suceso Acceso Sistema_form_visorj_idt253j_idt306""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:16,2022-02-23 12:03:17,"0,371s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_csv""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:17,2022-02-23 12:03:17,"0,619s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_PDF""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:17,2022-02-23 12:03:18,"0,661s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Acceso/img_xls""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:18,2022-02-23 12:03:19,"0,844s",PASSED
delay(1),Chrome 98.0.4758.102,,,2022-02-23 12:03:19,2022-02-23 12:03:20,"1,006s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-02-23 12:03:20,2022-02-23 12:03:21,"0,693s",PASSED
,,,,,,,
Test Cases/8.1-Pruebas_Auditoria/8.1.5-Seguimiento_a_objeto_Succeso_Petición,Chrome 98.0.4758.102,,,2022-02-23 12:03:21,2022-02-23 12:03:41,"20,549s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo Auditoria""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:03:21,2022-02-23 12:03:30,"9,319s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/a_Suceso Peticin""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-02-23 12:03:30,2022-02-23 12:03:31,"0,883s",PASSED
"Cedula = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/td_712854829""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:31,2022-02-23 12:03:33,"1,648s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/input_Vista Suceso Acceso Peticion_form_peticionj_idt337j_idt340""), Cedula)",Chrome 98.0.4758.102,,,2022-02-23 12:03:33,2022-02-23 12:03:34,"0,724s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/input_Vista Suceso Acceso Peticion_form_peticionj_idt337j_idt340""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:03:34,2022-02-23 12:03:34,"0,367s",PASSED
delay(1),Chrome 98.0.4758.102,,,2022-02-23 12:03:34,2022-02-23 12:03:35,"1,004s",PASSED
"click(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/a_Conexin_btn-limpiar-campo""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:35,2022-02-23 12:03:38,"2,777s",PASSED
"Cedula1 = getText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/td_1907626860""))",Chrome 98.0.4758.102,,,2022-02-23 12:03:38,2022-02-23 12:03:38,"0,496s",PASSED
"setText(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/input_Vista Suceso Acceso Peticion_form_peticionj_idt337j_idt340""), Cedula1)",Chrome 98.0.4758.102,,,2022-02-23 12:03:38,2022-02-23 12:03:39,"0,772s",PASSED
"sendKeys(findTestObject(""Modulo Pruebas Auditoria/Seguimiento_a_objeto_Succeso_Petición/input_Vista Suceso Acceso Peticion_form_peticionj_idt337j_idt340""), Keys.chord(ENTER))",Chrome 98.0.4758.102,,,2022-02-23 12:03:39,2022-02-23 12:03:39,"0,421s",PASSED
delay(1),Chrome 98.0.4758.102,,,2022-02-23 12:03:39,2022-02-23 12:03:40,"1,018s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-02-23 12:03:40,2022-02-23 12:03:41,"0,673s",PASSED
