Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3-Pruebas_Bienestar,Chrome 98.0.4758.102,,,2022-03-03 13:10:22,2022-03-03 13:21:46,"11m - 24,597s",PASSED
,,,,,,,
Test Cases/3.1-Pruebas_Bienestar/3.1.1-Crear_un_Evento,Chrome 98.0.4758.102,,,2022-03-03 13:10:22,2022-03-03 13:13:20,"2m - 57,999s",PASSED
today = new java.util.Date(),Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,009s",PASSED
"Dia = today.format(""dd"")",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,003s",PASSED
"Mes = today.format(""MM"")",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
"MesN = today.format(""MM"")",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
"Año = today.format(""yyyy"")",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,001s",PASSED
"AñoN = today.format(""yyyy"")",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,001s",PASSED
sumaD = Dia + 10,Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
sumaM = Mes + 1,Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
sumaA = Año + 1,Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,001s",PASSED
if (sumaD > 30),Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
else,Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,001s",PASSED
if (sumaM > 12),Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,000s",PASSED
"FechaI = Dia + ""/"" + MesN + ""/"" + AñoN",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,002s",PASSED
"FechaF = sumaD + ""/"" + Mes + ""/"" + Año",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:23,"0,002s",PASSED
"callTestCase(findTestCase(""Utilidades-(atajos_para _tareas)/Modulos/Modulo bienestar-eventos""), [:], STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-03 13:10:23,2022-03-03 13:10:35,"12,412s",PASSED
"if (waitForElementClickable(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/td_Prueba-S""), 1))",Chrome 98.0.4758.102,,,2022-03-03 13:10:35,2022-03-03 13:11:24,"49,381s",PASSED
"if (waitForElementClickable(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/td_Prueba-S-SH""), 1))",Chrome 98.0.4758.102,,,2022-03-03 13:11:24,2022-03-03 13:12:24,"59,153s",PASSED
"click(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Nuevo""))",Chrome 98.0.4758.102,,,2022-03-03 13:12:24,2022-03-03 13:12:25,"1,160s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --aprea de Saludrea Formativarea Deportivarea de cienciasrea Social""), 3)",Chrome 98.0.4758.102,,,2022-03-03 13:12:25,2022-03-03 13:12:26,"1,607s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --Promocin y prevencinActivate Acompaamiento psicosocial Semana de la SaludSeguimiento puestos de trabajo""), ""1"")",Chrome 98.0.4758.102,,,2022-03-03 13:12:26,2022-03-03 13:12:29,"2,274s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --Evento grupo Bienestar MultipleEvento Grupo Bienestar Multiple SIEvento Grupo Bienestar nicoEvento Individual Multiple SS""), 5)",Chrome 98.0.4758.102,,,2022-03-03 13:12:29,2022-03-03 13:12:30,"1,352s",PASSED
"waitForElementClickable(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Aplicar""), 0)",Chrome 98.0.4758.102,,,2022-03-03 13:12:30,2022-03-03 13:12:31,"0,592s",PASSED
"click(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Aplicar""))",Chrome 98.0.4758.102,,,2022-03-03 13:12:31,2022-03-03 13:12:31,"0,400s",PASSED
"waitForElementClickable(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Nombre_formEventosfENombre""), 0)",Chrome 98.0.4758.102,,,2022-03-03 13:12:31,2022-03-03 13:12:33,"2,439s",PASSED
"setText(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Nombre_formEventosfENombre""), ""Prueba-S"")",Chrome 98.0.4758.102,,,2022-03-03 13:12:33,2022-03-03 13:12:34,"0,852s",PASSED
"setText(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Inicial Desarrollo_formEventosfechaIn_input""), FechaI)",Chrome 98.0.4758.102,,,2022-03-03 13:12:34,2022-03-03 13:12:35,"0,721s",PASSED
"setText(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Final Desarrollo_formEventosfechaFin_input""), FechaF)",Chrome 98.0.4758.102,,,2022-03-03 13:12:35,2022-03-03 13:12:36,"1,042s",PASSED
"click(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Guardar""))",Chrome 98.0.4758.102,,,2022-03-03 13:12:36,2022-03-03 13:12:36,"0,490s",PASSED
"click(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Momento Eventos""))",Chrome 98.0.4758.102,,,2022-03-03 13:12:36,2022-03-03 13:12:38,"1,062s",PASSED
"click(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/a_Nuevo1""))",Chrome 98.0.4758.102,,,2022-03-03 13:12:38,2022-03-03 13:12:39,"0,985s",PASSED
"setText(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Cdigo_popupMomentoEvento_formcodigo""), ""355682169"")",Chrome 98.0.4758.102,,,2022-03-03 13:12:39,2022-03-03 13:12:41,"2,180s",PASSED
"setText(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/input_Nombre_popupMomentoEvento_formpMENombre""), ""prueba"")",Chrome 98.0.4758.102,,,2022-03-03 13:12:41,2022-03-03 13:12:42,"0,838s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --ESCENARIO DE PRUEBASALON 1""), 1)",Chrome 98.0.4758.102,,,2022-03-03 13:12:42,2022-03-03 13:12:43,"1,071s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --FemeninaMasculinaMixta""), 3)",Chrome 98.0.4758.102,,,2022-03-03 13:12:43,2022-03-03 13:12:44,"1,196s",PASSED
"selectOptionByIndex(findTestObject(""Modulo Pruebas Bienestar/Crear_un_Evento/select_-- Seleccione --Nivel BsicoNivel IntermedionicoNivel Avanzado""), 1)",Chrome 98.0.4758.102,,,2022-03-03 13:12:44,2022-03-03 13:12:45,"1,105s",PASSED
